url,title,summary
http://feeds.bbci.co.uk/news/rss.xml,World Cup 2022: 'We witnessed history as Morocco won',Moroccan fans tell of pride and tears as their team makes it to the World Cup semi-finals.
http://feeds.bbci.co.uk/news/rss.xml,World Cup 2022: Is Portugal's exit the end of the road for Cristiano Ronaldo?,"Cristiano Ronaldo's World Cup dream is over, and probably for good - but is his whole career also reaching the end of the road?"
http://feeds.bbci.co.uk/news/rss.xml,World Cup 2022: Morocco are 'Rocky' of tournament after beating Portugal,The marvellous Moroccans have lit up this World Cup - and their fans got reward by witnessing their side becoming the first from Africa to reach the semi-finals.
http://feeds.bbci.co.uk/news/rss.xml,World Cup 2022: Argentina and Netherlands charged by Fifa after bad-tempered quarter-final,Fifa opens disciplinary proceedings against Argentina and the Netherlands after their bad-tempered 2022 World Cup quarter-final.
http://feeds.bbci.co.uk/news/rss.xml,World Cup: Bukayo Saka rated best player as England lose to France,Bukayo Saka is rated the best player as England lose to France in the Fifa World Cup quarter-final in Qatar.
http://feeds.bbci.co.uk/news/rss.xml,'Pure Moroccan magic' - full time celebrations and tears,Watch the full-time scenes as Morocco celebrate making history by beating Portugal 1-0 to become the first side from Africa to reach the semi-finals of the World Cup.
http://feeds.bbci.co.uk/news/rss.xml,"England: Pets, banter and Robbie Williams - inside World Cup camp with Three Lions",BBC Sport's England reporter Kelly Somers takes us inside England's World Cup camp before Saturday's quarter-final against France.
http://feeds.bbci.co.uk/news/rss.xml,World Cup 2022: TikTok brings football fever to millions of fans,The #FifaWorldCup hashtag is bringing in billions of views as football fever hits social media.
http://feeds.bbci.co.uk/news/rss.xml,"World Cup 2022: 'Focused, happy & ready' - inside France squad before England game","Before Saturday's World Cup quarter-final against England, French football writer Julien Laurens takes a look inside Didier Deschamps' squad."
http://feeds.bbci.co.uk/news/rss.xml,Young Moroccans in Europe thrilled by World Cup success,"Fans have partied in the centre of European capitals, but some of the celebrations have turned ugly."
http://feeds.bbci.co.uk/news/rss.xml,Qatar 2022: The World Cup fans in love with local style,Thousands of visitors to Qatar have backed their teams by putting their own twist on traditional Arab dress.
http://feeds.bbci.co.uk/news/rss.xml,Stadium 974: What happens next to the first temporary World Cup stadium?,The World Cup's first temporary ground - Stadium 974 - will soon be dismantled. But what happens next?
http://feeds.bbci.co.uk/news/world/rss.xml,Nobel Peace Prize: Russian laureate 'told to turn down award',"Yan Rachinsky, from rights group Memorial, tells the BBC he ignored the order from the Kremlin."
http://feeds.bbci.co.uk/news/world/rss.xml,World Cup 2022: 'We witnessed history as Morocco won',Moroccan fans tell of pride and tears as their team makes it to the World Cup semi-finals.
http://feeds.bbci.co.uk/news/world/rss.xml,Watch fans in Morocco erupt with joy as team wins,"Supporters cheer as the North African side beats Portugal, defying expectations."
http://feeds.bbci.co.uk/news/world/rss.xml,World Cup 2022: US sports journalist Grant Wahl dies in Qatar,"Grant Wahl, 48, collapses suddenly while watching the Argentina-Netherlands game."
http://feeds.bbci.co.uk/news/world/rss.xml,George Floyd: Ex-officer J Alexander Kueng sentenced for manslaughter,J Alexander Kueng is already serving time for a federal sentence for violating Mr Floyd's civil rights.
http://feeds.bbci.co.uk/news/world/rss.xml,The self-proclaimed kingdom that doesn't recognise Germany,"Money, ID cards, flags, and even their own king: meet the Germans who refuse to recognise the state."
http://feeds.bbci.co.uk/news/world/rss.xml,Hong Kong: Media mogul Jimmy Lai gets over five years for fraud,"Billionaire Jimmy Lai is sentenced to prison and fined, as his son calls on the UK to help."
http://feeds.bbci.co.uk/news/world/rss.xml,'I have no business with fraud' - Nigerian star D'banj,The Afrobeats star maintains his innocence after his arrest on allegations of fraud by authorities.
http://feeds.bbci.co.uk/news/world/rss.xml,Paul Whelan: US and Russia to explore more prisoner swaps,"President Joe Biden's administration tells Paul Whelan, convicted of espionage, to ""keep the faith""."
http://feeds.bbci.co.uk/news/world/rss.xml,Ukraine war: US says Iran now Russia's 'top military backer',Washington says it has seen reports that the countries are considering jointly producing drones.
http://feeds.bbci.co.uk/news/world/rss.xml,Qatar 2022: The World Cup fans in love with local style,Thousands of visitors to Qatar have backed their teams by putting their own twist on traditional Arab dress.
http://feeds.bbci.co.uk/news/world/rss.xml,Idaho murders: Tips pour in about white car sought by police,"Police say they are looking for the car and any occupants, who may have information about the case."
http://feeds.bbci.co.uk/news/world/rss.xml,Canada: Premiers demand to meet Trudeau over health crisis,All 13 provincial leaders renew their calls for more funding from the federal government.
http://feeds.bbci.co.uk/news/world/rss.xml,"Madhya Pradesh: India boy, 8, dies after being trapped in well",An eight-year-old boy dies after being stuck inside a 400ft-deep borewell in India's Madhya Pradesh state.
http://feeds.bbci.co.uk/news/world/rss.xml,The secrets shared by Afghan women,Two female Afghan writers give a glimpse of how women have been coping since the fall of the regime.
http://feeds.bbci.co.uk/news/world/rss.xml,Kenya Maasai Olympics: Hundreds gather for lion hunt alternative,The event was set up to replace an annual lion hunt due to waning numbers of the animal in Kenya.
http://feeds.bbci.co.uk/news/world/rss.xml,"Rita Moreno: If I wasn't Hispanic, I'd have had a different career",West Side Story icon Rita Moreno says discrimination left her with an unfair share of rubbish film roles.
http://feeds.bbci.co.uk/news/world/rss.xml,Sam Bankman-Fried: I hope to make money to pay people back,The former FTX boss says he would give anything to start a new business and repay crypto investors.
http://feeds.bbci.co.uk/news/world/rss.xml,Young Moroccans in Europe thrilled by World Cup success,"Fans have partied in the centre of European capitals, but some of the celebrations have turned ugly."
http://feeds.bbci.co.uk/news/world/rss.xml,The seven-day-a-week life of a maid for Qatar's royal and rich,"Maids in Qatar often work long hours without a day off, despite changes to employment law."
http://feeds.bbci.co.uk/news/world/rss.xml,Bangladesh accused of violent crackdown on free speech,Thousands join protests in Bangladesh as the government denies cracking down on freedom of expression.
http://feeds.bbci.co.uk/news/world/rss.xml,Nobel Peace Prize: Russian laureate 'told to turn down award',"Yan Rachinsky, from human rights organisation Memorial, says the order was made by Russian authorities."
http://feeds.bbci.co.uk/news/world/rss.xml,FurFest: Inside the world's 'largest' furry convention,"Thousands gathered in Chicago at the 2022 Midwest FurFest, the world's 'largest' furry convention."
http://feeds.bbci.co.uk/news/world/rss.xml,King Charles and Camilla meet Ryan Reynolds in Wrexham,King Charles III and the Queen Consort visited Wrexham to mark its new city status.
http://feeds.bbci.co.uk/news/business/rss.xml,Sam Bankman-Fried: I hope to make money to pay people back,The former FTX boss says he would give anything to start a new business and repay crypto investors.
http://feeds.bbci.co.uk/news/business/rss.xml,Rail strikes: RMT boss calls for meeting with Sunak,The RMT's general secretary says a meeting between the two was the best hope of making progress.
http://feeds.bbci.co.uk/news/business/rss.xml,WTO says Trump's US steel tariffs broke global trade rules,The US said it disagreed with the ruling and would not remove the border taxes.
http://feeds.bbci.co.uk/news/business/rss.xml,Royal Mail: Views from both sides of the picket line,The BBC spoke to a striking worker on the picket line and someone who chose to work on Friday.
http://feeds.bbci.co.uk/news/business/rss.xml,Cost of Living: How to talk to children about a budget Christmas,Some hints and tips to help you manage your children's Christmas expectations.
http://feeds.bbci.co.uk/news/politics/rss.xml,Laura Kuenssberg: Putin set UK on search for new friends,"The UK wants better relations with nations which are neither bad guys nor allies, writes Laura Kuenssberg."
http://feeds.bbci.co.uk/news/politics/rss.xml,Nimco Ali: Adviser to step down to avoid serving under Braverman,"Nimco Ali says she's on a ""completely different planet"" from the home secretary during a broadcast interview."
http://feeds.bbci.co.uk/news/politics/rss.xml,Kwasi Kwarteng says he got carried away as chancellor,Kwasi Kwarteng says Liz Truss’s short-lived government was “too impatient” with its economic plans.
http://feeds.bbci.co.uk/news/politics/rss.xml,SNP Westminster leader denies plotting to oust predecessor,Stephen Flynn insists he only decided to stand for the SNP group leadership after Ian Blackford quit.
http://feeds.bbci.co.uk/news/politics/rss.xml,"Harry and Meghan: Strip Duke and Duchess of Sussex of titles, say Tory MPs",Two senior MPs are calling for the Duke and Duchess of Sussex to have their royal titles removed.
http://feeds.bbci.co.uk/news/politics/rss.xml,The MP seeking out online critics for a real-life chat,MP Matt Warman wants people to mind their language online - and air disagreements in-person instead.
http://feeds.bbci.co.uk/news/politics/rss.xml,How to be a former prime minister,Two British PMs have left office this year. So what do premiers do once they're no longer in power?
http://feeds.bbci.co.uk/news/science_and_environment/rss.xml,Biodiversity: What is a mass extinction and are we causing one?,"While scientists agree on the dire state of life on Earth, they don't always agree on how we should describe it."
http://feeds.bbci.co.uk/news/science_and_environment/rss.xml,Biodiversity: 'Magical marine species' pushed toward extinction,A new extinction list reveals grave conservation concern for a 'sea cow' that inspired tales of mermaids.
http://feeds.bbci.co.uk/news/technology/rss.xml,Sam Bankman-Fried: I hope to make money to pay people back,The former FTX boss says he would give anything to start a new business and repay crypto investors.
http://feeds.bbci.co.uk/news/technology/rss.xml,Elton John quits Twitter blaming change in misinformation policy,The website recently rolled back a policy aimed at tackling the spread of Covid falsehoods.
http://feeds.bbci.co.uk/news/technology/rss.xml,Using artificial intelligence to spot breast cancer,"An Indian company has developed a cheaper, non-invasive test for breast cancer that uses thermal imaging and AI."
http://feeds.bbci.co.uk/news/technology/rss.xml,RLSS drone trial to help sea swimmers in trouble,The Royal Life Saving Society is trialling the use of buoyancy-aid-deploying drones.
http://feeds.bbci.co.uk/news/technology/rss.xml,Watch parties get a privacy focus with BBC trial,Individual users will be able to decide how much personal data they want to share with the service.
http://feeds.bbci.co.uk/news/technology/rss.xml,Can artificial intelligence design your perfect perfume?,Anna Holligan finds out whether artificial intelligence can create a unique fragrance just for her.
http://feeds.bbci.co.uk/news/technology/rss.xml,After the hype plant-based proteins face leaner times,"Booming just a few years ago, the market for plant-based proteins is going through a tough patch."
http://feeds.bbci.co.uk/news/technology/rss.xml,India seizes opportunities in African healthcare,The rapid expansion of Indian healthcare firms in Africa has not been without problems.
http://feeds.bbci.co.uk/news/technology/rss.xml,Elon Musk set to become number-one influencer on Twitter,What will one man's unprecedented status as both top influencer and chief executive mean for the Twitter?
http://feeds.bbci.co.uk/news/technology/rss.xml,Rolls-Royce tests a jet engine running on hydrogen,"The firm, together with easyJet, is trying out hydrogen instead of jet fuel in a jet engine."
http://feeds.bbci.co.uk/news/technology/rss.xml,Bargains galore in the market for office furniture,Offices are being downsized and that means there is a lot of second-hand furniture on the market.
http://feeds.bbci.co.uk/news/technology/rss.xml,What to do with 18 shipping containers of rotting cabbages,The cargo salvage industry has a key role in global trade by dealing with unwanted containers.
http://feeds.bbci.co.uk/news/technology/rss.xml,'Digital newsletters really humanise you to your readers',The young authors connecting with their followers via weekly digital updates.
http://feeds.bbci.co.uk/news/technology/rss.xml,Why smart thermostats don't always save you money,The makers of smart thermostats says the devices can cut energy bills but the evidence is not conclusive.
http://feeds.bbci.co.uk/news/technology/rss.xml,Why an old train could point to a clean energy future,Progress is being made on systems to make hydrogen more economical to store and transport.
http://feeds.bbci.co.uk/news/technology/rss.xml,Sriram Krishnan: The Indian-American 'helping' Elon Musk run Twitter,"Who is Sriram Krishnan, the India-born tech expert who is reportedly in Elon Musk's ""inner circle""?"
http://feeds.bbci.co.uk/news/technology/rss.xml,'There really is more to life than posting on Instagram',"A small but growing number of people are giving up the likes of Facebook, Twitter and Instagram."
http://feeds.bbci.co.uk/news/technology/rss.xml,India gambles on building a leading drone industry,A ban on imported drones has spurred Indian firms to make drones and train pilots.
http://feeds.bbci.co.uk/news/technology/rss.xml,China Covid: Panic and fear drove iPhone factory breakout,"Workers at the plant in Zhengzhou, China, thought they were going to be part of a huge Covid experiment."
http://feeds.bbci.co.uk/news/technology/rss.xml,How solar farms in space might beam electricity to Earth,The UK government is supporting projects to put solar panels in space and beam energy back to Earth.
http://feeds.bbci.co.uk/news/rss.xml,Nurses' strike could be 'paused' - union chief says,"The Royal College of Nursing wants pay talks with the government, but a minister says it’s not their role."
http://feeds.bbci.co.uk/news/rss.xml,World Cup 2022: England players head home after France quarter-final defeat,"Harry Kane says England will use their World Cup defeat by France to be ""mentally and physically stronger for the next challenge"" as they head home."
http://feeds.bbci.co.uk/news/rss.xml,Lockerbie bombing suspect in US custody,The Libyan man is accused of making the bomb which destroyed Pan Am flight 103 over Lockerbie.
http://feeds.bbci.co.uk/news/rss.xml,Jersey explosion: No survivors found in search after blast,Emergency chiefs confirm that a search and rescue operation is now one of recovery.
http://feeds.bbci.co.uk/news/rss.xml,Base editing: Revolutionary therapy clears girl's incurable cancer,"New way of altering DNA is used to engineer an ""exciting"", experimental therapy for a 13-year-old girl."
http://feeds.bbci.co.uk/news/rss.xml,UK weather: Snow and ice hit Scotland and south-west of England,Scotland and several parts of England bear the brunt with temperatures set to drop as low as -13C.
http://feeds.bbci.co.uk/news/rss.xml,World Cup: Fans in Morocco and around world erupt with joy,The North African side stuns Portugal in Qatar to reach its first World Cup semi-final.
http://feeds.bbci.co.uk/news/rss.xml,Ukraine war: Odesa and Melitopol under attack,Russian drone attacks leave 1.5 million Ukrainians without power and Kyiv bombards occupied Melitopol.
http://feeds.bbci.co.uk/news/rss.xml,Chile volcano: Alert issued after Lascar rumbles to life,"The Lascar volcano, in the north, sends a plume of volcanic ash and hot gases 6,000m into the sky."
http://feeds.bbci.co.uk/news/rss.xml,Cost of Living: Christmas takes toll on young parents,Mother-of-five Charlotte Chapman says positive attitude gets her through any tough times.
http://feeds.bbci.co.uk/news/rss.xml,Newspaper headlines: 'Lion hearts broken' after England World Cup loss,Pictures of captain Harry Kane cover the front pages after England's World Cup loss to France.
http://feeds.bbci.co.uk/news/rss.xml,'I want people to ask about my burns',"Roxy Rhodes, 37, fell into a bath full of scalding hot water when she was two."
http://feeds.bbci.co.uk/news/rss.xml,Plebs: Bafta nominated sitcom comes to an end,"After ten years, Ancient Rome sitcom Plebs is coming to an end with a feature-length finale."
http://feeds.bbci.co.uk/news/rss.xml,Pakistan v England: Jack Leach strikes late blow on day three in Multan,England strike late to break a crucial Pakistan partnership on the third day of the second Test in Multan.
http://feeds.bbci.co.uk/news/rss.xml,World Cup 2022: All the drama from England v France in under two minutes,Watch all the drama from England's World Cup quarter-final defeat by France in under two minutes.
http://feeds.bbci.co.uk/news/rss.xml,England fans despair at World Cup loss,Fans watched as England are knocked out of the World Cup after losing to France.
http://feeds.bbci.co.uk/news/rss.xml,World Cup 2022: How to take a penalty in a shootout,BBC Sport and Opta analyse the 279 World Cup shootout penalties to see the best ways to score your kick.
http://feeds.bbci.co.uk/news/world/rss.xml,Ukraine war: Odesa and Melitopol under attack,Russian drone attacks leave 1.5 million Ukrainians without power and Kyiv bombards occupied Melitopol.
http://feeds.bbci.co.uk/news/world/rss.xml,Lockerbie bombing suspect in US custody,The Libyan man is accused of making the bomb which destroyed Pan Am flight 103 over Lockerbie.
http://feeds.bbci.co.uk/news/world/rss.xml,Chile volcano: Alert issued after Lascar rumbles to life,"The Lascar volcano, in the north, sends a plume of volcanic ash and hot gases 6,000m into the sky."
http://feeds.bbci.co.uk/news/world/rss.xml,South Korea: Parliament calls for minister to be dismissed over Halloween crush,Lee Sang-min is facing mounting pressure following the Halloween crush that killed 156 people.
http://feeds.bbci.co.uk/news/world/rss.xml,Watch fans in Morocco erupt with joy as team wins,The North African side stuns Portugal in Qatar to reach its first World Cup semi-final.
http://feeds.bbci.co.uk/news/world/rss.xml,Twenty seven bodies dumped by the roadside in Zambia,Residents alerted police after spotting the bodies of the men in Ngwerere near the capital Lusaka.
http://feeds.bbci.co.uk/news/politics/rss.xml,Nurses' strike could be 'paused' - union chief says,"The Royal College of Nursing wants pay talks with the government, but a minister says it’s not their role."
http://feeds.bbci.co.uk/news/politics/rss.xml,NHS pay talks 'between union and employer',"The foreign secretary says ministers must be ""good custodians of the public purse"" in relations to NHS pay rises."
http://feeds.bbci.co.uk/news/politics/rss.xml,Nurses' union: Door is open to avoid strikes,RCN leader Pat Cullen urges the health secretary to get around the table.
http://feeds.bbci.co.uk/news/science_and_environment/rss.xml,Chile volcano: Alert issued after Lascar rumbles to life,"The Lascar volcano, in the north, sends a plume of volcanic ash and hot gases 6,000m into the sky."
http://feeds.bbci.co.uk/news/rss.xml,Solihull: Three children die in icy lake tragedy,An officer tried to punch through the ice as emergency workers attempted to reach the children.
http://feeds.bbci.co.uk/news/rss.xml,"Harry and Meghan on Netflix: They lied to protect my brother, claims Harry",The latest trailer for Harry and Meghan's series suggests they will reveal why they left royal duties.
http://feeds.bbci.co.uk/news/rss.xml,"EU corruption charges 'very very worrisome', says foreign policy chief",Watchdogs say it could be one of the biggest corruption scandals in European Parliament history.
http://feeds.bbci.co.uk/news/rss.xml,Ministers to hold emergency meeting as strikes loom,"The government will discuss contingency plans, including using the military to cover border staff."
http://feeds.bbci.co.uk/news/rss.xml,Lockerbie bombing suspect due to appear in US court,Abi Agila Masud was allegedly a member of the Libyan intelligence services at the time of the atrocity.
http://feeds.bbci.co.uk/news/rss.xml,Ukraine war: Odesa port reopens after energy network hit,The Black Sea port of Odesa has resumed operations after Russian strikes against the city on Saturday.
http://feeds.bbci.co.uk/news/rss.xml,"Queensland shooting: Two police officers, and member of public, killed at remote property","The officers were responding to reports of a missing person in Wieambilla, 270km from Brisbane."
http://feeds.bbci.co.uk/news/rss.xml,China to deactivate national Covid tracking app,It's a further sign that Beijing is moving away from its controversial zero-Covid strategy.
http://feeds.bbci.co.uk/news/rss.xml,Majidreza Rahnavard: Iran carries out second execution over protests,"Majidreza Rahnavard, 23, is hanged days after the first execution, which was widely condemned."
http://feeds.bbci.co.uk/news/rss.xml,UK weather: Heavy snow falls over UK after cold weekend,Millions are experiencing travel disruption as snow blankets the country.
http://feeds.bbci.co.uk/news/rss.xml,Ukraine war: The Russians locked up for refusing to fight,Russian troops have reportedly been locked up for refusing to fight in the invasion of Ukraine.
http://feeds.bbci.co.uk/news/rss.xml,World Cup 2022: Dave the cat coming home with England team,"The Three Lions couldn't bring home the World Cup, but they won't be returning empty-handed."
http://feeds.bbci.co.uk/news/rss.xml,Energy saving tips: Five ways to cut costs this winter,"With winter weather here and energy prices up, here are some ways to save money on your bills."
http://feeds.bbci.co.uk/news/rss.xml,Cost of living: Woman chooses mental health therapy over heating,Hedydd Elias says she was told in 2019 she would have to wait two-and-a-half years for NHS therapy.
http://feeds.bbci.co.uk/news/rss.xml,K-pop: The rise of the virtual girl bands,They may sing and dance like other musicians but they are made with artificial intelligence.
http://feeds.bbci.co.uk/news/rss.xml,The secret diaries of women protesting in Iran,Hidden diaries sent to the BBC show the everyday risks and dangers that women face.
http://feeds.bbci.co.uk/news/rss.xml,When are the train strikes and what is the dispute about?,"Disruption on the railways is expected, with industrial action in December and January."
http://feeds.bbci.co.uk/news/rss.xml,'You shouldn't be scared to breathe in the air',Three people who live in a damp-ridden tower block have spoken of their health concerns about mould.
http://feeds.bbci.co.uk/news/rss.xml,World Cup 2022: Is Wales still the land of song?,"Welsh voices filled global airwaves at the World Cup, but how much does singing matter back home?"
http://feeds.bbci.co.uk/news/rss.xml,Would you switch your dog to eating lab-grown meat?,"As environmental and ethical concerns grow over pet food, some say cultivated meat is the solution."
http://feeds.bbci.co.uk/news/rss.xml,Would pay demands cost an extra £28bn?,"The prime minister and health secretary both claim they would cost an extra £1,000 per household."
http://feeds.bbci.co.uk/news/rss.xml,Pakistan v England: Tourists win thriller to seal first series victory in country in 22 years,"England pull off another sensational victory in Pakistan, winning the second Test by 26 runs to seal a historic series triumph."
http://feeds.bbci.co.uk/news/rss.xml,Pakistan v England: Ben Stokes says tourists' victory is not 'just another series win',"England captain Ben Stokes says his side know their victory in Pakistan is not ""just another series win""."
http://feeds.bbci.co.uk/news/rss.xml,David Rudisha survives plane crash in Kenya,Former double Olympic 800m champion David Rudisha avoids injury after a plane he is travelling in crash-lands in Kenya.
http://feeds.bbci.co.uk/news/rss.xml,World Cup 2022: Alan Shearer says England have bright future ahead after France quarter-final defeat,BBC Sport pundit Alan Shearer says England have a bright future ahead after their 2-1 quarter-final defeat by France in the World Cup.
http://feeds.bbci.co.uk/news/rss.xml,Yan Bingtao: Former Masters champion suspended as part of match-fixing investigation,Former Masters champion Yan Bingtao is suspended from the World Snooker Tour as part of an ongoing investigation into match-fixing.
http://feeds.bbci.co.uk/news/rss.xml,Heineken Champions Cup: Five things we learned from opening weekend,BBC Sport takes a look at five things we have learned after a thrilling opening weekend of Champions Cup action.
http://feeds.bbci.co.uk/news/rss.xml,England's Rugby World Cup performance review not to be made public,A review into the England's performance at the recent Rugby World Cup will not be made public by the Rugby Football Union.
http://feeds.bbci.co.uk/news/rss.xml,In pictures: Snow blankets parts of the UK,"Wintry scenes from across the country as the Met Office issues warnings of ice, fog and snow."
http://feeds.bbci.co.uk/news/rss.xml,England manager Gareth Southgate 'conflicted' about future after World Cup 2022 exit,"England manager Gareth Southgate says he is ""conflicted"" about his future, having ""found large parts of the last 18 months difficult""."
http://feeds.bbci.co.uk/news/rss.xml,World Cup 2022: Gareth Southgate should remain England boss because he has unfinished business - Alan Shearer,Former England captain Alan Shearer says Gareth Southgate has shown he is the right man to take this exciting young team to the 2024 European Championship.
http://feeds.bbci.co.uk/news/rss.xml,World Cup 2022: Morocco run to semi-final can 'galvanise' African football,"Morocco becoming the first African team to reach the World Cup semi-finals can ""galvanise"" the continent, says top Caf official."
http://feeds.bbci.co.uk/news/rss.xml,"World Cup 2022: Messi, France, Morocco's history-makers - the themes of the semi-finals",England may be out but four teams remain in the Qatar World Cup. BBC Sport looks at the subplots before two semi-finals no-one predicted.
http://feeds.bbci.co.uk/news/rss.xml,World Cup semi-finals predictions: Chris Sutton predicts Argentina v Croatia and France v Morocco,BBC Sport's football expert Chris Sutton predicts the scores for the two World Cup semi-finals in Qatar.
http://feeds.bbci.co.uk/news/world/rss.xml,"EU corruption charges 'very very worrisome', says foreign policy chief",Watchdogs say it could be one of the biggest corruption scandals in European Parliament history.
http://feeds.bbci.co.uk/news/world/rss.xml,Ukraine war: Odesa port reopens after energy network hit,The Black Sea port of Odesa has resumed operations after Russian strikes against the city on Saturday.
http://feeds.bbci.co.uk/news/world/rss.xml,"Queensland shooting: Two police officers, and member of public, killed at remote property","The officers were responding to reports of a missing person in Wieambilla, 270km from Brisbane."
http://feeds.bbci.co.uk/news/world/rss.xml,Majidreza Rahnavard: Iran carries out second execution over protests,"Majidreza Rahnavard, 23, is hanged days after the first execution, which was widely condemned."
http://feeds.bbci.co.uk/news/world/rss.xml,Peru's new leader proposes early election amid protests,Dina Boluarte says she will ask Congress to bring elections forward by two years from 2026 to 2024.
http://feeds.bbci.co.uk/news/world/rss.xml,China to deactivate national Covid tracking app,It's a further sign that Beijing is moving away from its controversial zero-Covid strategy.
http://feeds.bbci.co.uk/news/world/rss.xml,The secret diaries of women protesting in Iran,Hidden diaries sent to the BBC show the everyday risks and dangers that women face.
http://feeds.bbci.co.uk/news/world/rss.xml,Serbian leader holds security talks over Kosovo unrest,Longstanding tensions between Kosovo's authorities and its Serb minority have risen again.
http://feeds.bbci.co.uk/news/world/rss.xml,Nasa's Orion capsule makes safe return to Earth,"After a 26-day flight around the Moon, Nasa's future astronaut ship parachutes into the Pacific."
http://feeds.bbci.co.uk/news/world/rss.xml,Italy shooting: Three women shot dead in Rome cafe,A friend of Italian Prime Minister Giorgia Meloni is among three women killed in Sunday's attack.
http://feeds.bbci.co.uk/news/world/rss.xml,Junior Eurovision: France wins song contest as UK comes fifth,Thirteen-year-old Lissandro won with 203 points for his song Oh Maman! at the contest in Armenia.
http://feeds.bbci.co.uk/news/world/rss.xml,One of Central America's most active volcanoes erupts again,Guatemala's Fuego forces authorities to close the country's largest airport and a major highway.
http://feeds.bbci.co.uk/news/world/rss.xml,Zimbabwe power outages hit businesses and families,"Zimbabwe is only generating one third of its energy needs, hitting businesses and families hard."
http://feeds.bbci.co.uk/news/world/rss.xml,Ukraine war: The Russians locked up for refusing to fight,Russian troops have reportedly been locked up for refusing to fight in the invasion of Ukraine.
http://feeds.bbci.co.uk/news/world/rss.xml,K-pop: The rise of the virtual girl bands,They may sing and dance like other musicians but they are made with artificial intelligence.
http://feeds.bbci.co.uk/news/world/rss.xml,World Cup: Fans in Morocco and around world erupt with joy,The North African side stuns Portugal in Qatar to reach its first World Cup semi-final.
http://feeds.bbci.co.uk/news/business/rss.xml,"UK economy will get worse before it gets better, warns chancellor","The chancellor says data showing the UK economy shrank by 0.3% reflects a ""challenging"" situation."
http://feeds.bbci.co.uk/news/business/rss.xml,National Grid: Coal plants stood down to supply electricity,National Grid stands down coal-fired units but will run a test to pay people to cut peak-time use.
http://feeds.bbci.co.uk/news/business/rss.xml,UK weather: Flights delayed and cancelled due to cold snap,"Passengers at Stansted, Heathrow and Gatwick airports have seen their travel plans disrupted."
http://feeds.bbci.co.uk/news/business/rss.xml,Ministers to hold emergency Cobra meeting amid wave of strikes,"The government will discuss contingency plans, including using the military to cover border staff."
http://feeds.bbci.co.uk/news/business/rss.xml,Twitter's paid blue tick re-launches after pause,Twitter will once again offer a blue tick badge and additional features for a monthly fee.
http://feeds.bbci.co.uk/news/business/rss.xml,Royal Mail: When are the postal strikes and Christmas post dates?,"About 115,000 postal workers are taking part in the dispute with Royal Mail."
http://feeds.bbci.co.uk/news/business/rss.xml,S Korea says crypto-fugitive Do Kwon is in Serbia,Mr Kwon was charged with fraud and breaches of capital markets law after the implosion of the token.
http://feeds.bbci.co.uk/news/business/rss.xml,Second-hand tech booms as shoppers look for bargains,"From phones to exercise bikes, the market for second-hand kit is booming as shoppers search for bargains."
http://feeds.bbci.co.uk/news/politics/rss.xml,Ministers to hold emergency Cobra meeting amid wave of strikes,"The government will discuss contingency plans, including using the military to cover border staff."
http://feeds.bbci.co.uk/news/politics/rss.xml,"UK economy will get worse before it gets better, warns chancellor","The chancellor says data showing the UK economy shrank by 0.3% reflects a ""challenging"" situation."
http://feeds.bbci.co.uk/news/politics/rss.xml,"Comfort blanket allies are not enough, says James Cleverly",The foreign secretary says the UK needs to build new relationships with countries in Africa and Asia.
http://feeds.bbci.co.uk/news/politics/rss.xml,Nurses' union wants health secretary to talk pay,"The Royal College of Nursing wants pay talks with the government, but a minister says it’s not their role."
http://feeds.bbci.co.uk/news/politics/rss.xml,Labour would not give nurses a 19% pay rise,The shadow health secretary said Labour would negotiate with nurses if they were in government.
http://feeds.bbci.co.uk/news/politics/rss.xml,Sunday with Laura Kuenssberg... in 60 seconds,Laura Kuenssberg questions guests including NHS England's medical director and the foreign secretary.
http://feeds.bbci.co.uk/news/politics/rss.xml,Would pay demands cost an extra £28bn?,"The prime minister and health secretary both claim they would cost an extra £1,000 per household."
http://feeds.bbci.co.uk/news/science_and_environment/rss.xml,Nasa's Orion capsule makes safe return to Earth,"After a 26-day flight around the Moon, Nasa's future astronaut ship parachutes into the Pacific."
http://feeds.bbci.co.uk/news/science_and_environment/rss.xml,One of Central America's most active volcanoes erupts again,Guatemala's Fuego forces authorities to close the country's largest airport and a major highway.
http://feeds.bbci.co.uk/news/technology/rss.xml,December 2024 set as date for universal phone charger in EU,New portable electronic devices sold in the EU will have to use a USB Type-C charger by autumn 2024.
http://feeds.bbci.co.uk/news/technology/rss.xml,Twitter's paid blue tick re-launches after pause,Twitter will once again offer a blue tick badge and additional features for a monthly fee.
http://feeds.bbci.co.uk/news/technology/rss.xml,S Korea says crypto-fugitive Do Kwon is in Serbia,Mr Kwon was charged with fraud and breaches of capital markets law after the implosion of the token.
http://feeds.bbci.co.uk/news/rss.xml,Hospitals told to free up beds for ambulance strike,"Health bosses warn of ""extensive disruption"" as staff in England are set to walk out next week."
http://feeds.bbci.co.uk/news/rss.xml,Shanghai schools to go online as Covid spreads in China,The easing of strict lockdown measures has led to growing concerns over the spread of Covid in China.
http://feeds.bbci.co.uk/news/rss.xml,Twitter reinstates banned journalists' accounts,Elon Musk suspended some journalists' accounts after accusing them of sharing location data about him.
